The following is the list that works with word2vec without any threshold.  Anything that has not been properly classified should be simply deleted from this file. However, if we are using the whole list only to derive a single distance as positive/negative, we can tolerate the errors.

adjective,sentiment,positive_value,negative_value,positive_percent,negative_percent
salient,positive,0.1329064146988132,0.1099948477410598,0.5471623052256158,0.4528376947743842
salty,negative,0.10188600503330619,0.15325806124353414,0.3993273546199435,0.6006726453800565
sandy,negative,0.06285822446175114,0.09792945256400297,0.3909393159009496,0.6090606840990505
sanitary,positive,0.10361290727340572,0.07023952870092821,0.5959819124346479,0.4040180875653521
satin,positive,0.09756259646816265,0.09042102578912876,0.5189951938186915,0.4810048061813085
satisfactory,positive,0.16595320509320238,0.14626739484754586,0.5315254827026026,0.4684745172973974
savory,positive,0.07500469485155761,0.0708940018550602,0.5140874904618354,0.4859125095381645
scaly,negative,0.10519403435125886,0.14329316817334936,0.42333783503736483,0.5766621649626352
scary,negative,0.10096046319474704,0.22520019515869655,0.30954212474436865,0.6904578752556313
scenic,positive,0.10227574843089117,0.06332721361670124,0.6175961297207854,0.3824038702792147
scented,positive,0.11354275760063076,0.08976208008720614,0.5584852721260339,0.441514727873966
scheduled,positive,0.046091382716162456,0.039568079932468955,0.5380769536837487,0.46192304631625114
schematic,positive,0.15411840813519032,0.06784559362431002,0.6943396537884499,0.30566034621155025
scholarly,positive,0.154008219513497,0.07931337055094216,0.6600684466060889,0.33993155339391123
scholastic,positive,0.0876379935230221,0.03751776715910048,0.7002314000200905,0.29976859997990946
scientific,positive,0.16706094389665552,0.06705647988077182,0.7135775765902771,0.2864224234097229
scraggly,negative,0.08155408265689267,0.13270021841533902,0.3806415192075807,0.6193584807924192
scrawny,negative,0.08299044149028038,0.22558023109392356,0.2689511637488285,0.7310488362511715
scriptural,positive,0.14218041587956848,0.0937704699765,0.6025847937112616,0.3974152062887383
sculptural,positive,0.1550203882078535,0.05765937378642754,0.7288911119433262,0.27110888805667366
sea,negative,0.07422244387586362,0.08774723391834413,0.4582490061514336,0.5417509938485665
seamless,positive,0.16930015828868922,0.07511429697978998,0.6926765362659093,0.3073234637340906
seasick,negative,0.05940333078875118,0.16071624470221857,0.2698684597053848,0.7301315402946152
seasonal,positive,0.128990032173385,0.08395236617808186,0.6057508188692591,0.394249181130741
second,negative,0.05669509075009763,0.06405790960367803,0.46951289478518454,0.5304871052148153
secondary,positive,0.14190310146147775,0.07662764346798812,0.6493507424196954,0.3506492575803046
second_hand,positive,0.07609809886575361,0.061724336390695425,0.5521459457900036,0.4478540542099962
secular,positive,0.14595970792532598,0.10802577148936136,0.5746773723509387,0.4253226276490612
secure,positive,0.10095388411590178,0.07788931421834562,0.5644826588664833,0.4355173411335168
seedy,negative,0.08087148216930466,0.1762172534608893,0.31456641603167407,0.6854335839683259
seismic,positive,0.13282656110245428,0.06830278064326627,0.6604036981853267,0.3395963018146732
select,positive,0.07152029127292579,0.04258825793453397,0.6267741704689924,0.3732258295310076
selected,positive,0.05526350911093781,0.051787015929708295,0.5162376278860357,0.48376237211396433
selective,positive,0.17305638697277664,0.1106397897515356,0.610006059901709,0.38999394009829097
semiprecious,positive,0.08166016461892958,0.056773547986088364,0.58988640181835,0.41011359818165016
semiprofessional,positive,0.05164575091609747,0.03530233378908703,0.5939837673390173,0.4060162326609828
senior,positive,0.09146530245256479,0.05434176667674853,0.6273036211395627,0.3726963788604373
sensuous,positive,0.1698661108340397,0.16181323602094025,0.5121395481652049,0.4878604518347951
separate,positive,0.13720607270546717,0.08529026163039631,0.6166666660599961,0.3833333339400039
sequential,positive,0.16839114259444732,0.07362806910262874,0.6957759320578835,0.3042240679421165
serendipitous,positive,0.1321485743956496,0.09844902155930738,0.5730700437200672,0.42692995627993274
serial,positive,0.07317130126425518,0.060822263849326874,0.5460807106836079,0.453919289316392
serious,negative,0.1475812388585566,0.2236437946726175,0.39755195778348085,0.6024480422165192
serviceable,positive,0.11636437641326626,0.10866143391783405,0.5171156866052348,0.4828843133947653
seven,negative,0.05645185006315781,0.06233327028690183,0.47524344713205036,0.5247565528679496
seventh,negative,0.049971521408842465,0.057013922727260455,0.46708710528200964,0.5329128947179904
severe,negative,0.11378998567855152,0.15918149998699765,0.41685667424607703,0.5831433257539229
shabby,negative,0.09382108557712998,0.2305799846457979,0.2892132430779476,0.7107867569220525
shady,negative,0.06999932436792287,0.15148731811004537,0.31604309670677255,0.6839569032932274
shallow,negative,0.13317537237869323,0.13514299137589822,0.49633342464959906,0.5036665753504009
shameful,negative,0.10380369639873656,0.2718377003669504,0.2763372122787787,0.7236627877212214
sharp,negative,0.11803386239651599,0.15546598938469797,0.43156828651935475,0.5684317134806454
sheepish,negative,0.0629864491783248,0.15102720071379774,0.2943104293117484,0.7056895706882517
shifty,negative,0.06868076598686361,0.17421158352661284,0.282762162433004,0.717237837566996
shoddy,negative,0.09032042999618016,0.1800574801178974,0.3340525487384389,0.6659474512615611
short,negative,0.12122972404304538,0.13836994349426793,0.4669872083931715,0.5330127916068284
short_term,positive,0.13417114359246018,0.09413378670844386,0.5876839515275633,0.4123160484724368
shrill,negative,0.11416864007087184,0.20373108018537078,0.3591341319169654,0.6408658680830346
sick,negative,0.07071943787582959,0.19216544893786236,0.2690129460578267,0.7309870539421733
sickly,negative,0.09279791858565312,0.23151320649686644,0.28613856080959627,0.7138614391904037
significant,positive,0.1887981662844921,0.12142889276648465,0.6085805888823794,0.3914194111176207
silver,positive,0.09335419733335935,0.07548719644325187,0.5529106058960481,0.44708939410395193
similar,positive,0.17981811881686585,0.13967314675966536,0.5628263999404769,0.4371736000595232
simple,positive,0.23678828222362236,0.17380325082653134,0.5767003534256969,0.423299646574303
simultaneous,positive,0.1570626546294033,0.08254186412981383,0.6555078987773114,0.3444921012226887
singular,positive,0.13931037616689013,0.10690051136758864,0.5658172859938269,0.4341827140061731
sinister,negative,0.09920407806612218,0.21027171786390877,0.32055520777641405,0.679444792223586
sinuous,positive,0.14573193452535668,0.1260548852984527,0.5361994176900484,0.4638005823099517
sixth,negative,0.04934514409045808,0.053064011332140386,0.48184309192700525,0.5181569080729947
sizable,positive,0.09474997336312006,0.06349322666849758,0.5987617372764746,0.4012382627235254
skeptical,negative,0.1122784901563312,0.20119769530663012,0.3581723121662696,0.6418276878337305
skilled,positive,0.13221778388016586,0.12545611481045943,0.5131205937117923,0.48687940628820775
skinny,negative,0.08438785137974299,0.18244022992542228,0.31626300712791355,0.6837369928720863
slanderous,negative,0.07154408612263757,0.20650292177652751,0.2573093185328696,0.7426906814671305
sleek,positive,0.14940729895320437,0.13034903174791534,0.5340622626081876,0.46593773739181243
slender,positive,0.12763215441157316,0.12189591839817077,0.5114941696715946,0.48850583032840544
slight,negative,0.14168494030545903,0.16102689496137063,0.4680521994806342,0.5319478005193659
slimy,negative,0.10118592549134667,0.2120509036773001,0.32303329643548445,0.6769667035645156
sloppy,negative,0.09242740851999542,0.23238274123087363,0.2845582522309961,0.7154417477690038
slothful,negative,0.08968151591438953,0.22735722923138812,0.28287241634505284,0.7171275836549471
slow,negative,0.13981261162969705,0.15904799560066216,0.4678188033056182,0.5321811966943817
small_town,positive,0.07643639104897446,0.0717809441149689,0.5157047990670462,0.4842952009329537
smooth,positive,0.17493647159209497,0.1318872569485983,0.5701530074747578,0.42984699252524206
snide,negative,0.06446439093735418,0.19851049760951192,0.2451351583170864,0.7548648416829135
snotty,negative,0.0755531199729067,0.2288058370718903,0.24823688682106515,0.751763113178935
social,positive,0.17352231956108247,0.09203075805317602,0.6534374262200809,0.346562573779919
socialist,positive,0.09125173447090817,0.0738951181637175,0.5525490375090308,0.4474509624909691
sociological,positive,0.15590763374222671,0.08119898510770501,0.6575423094405599,0.34245769055944003
soft,positive,0.17328343331407672,0.16154059580128657,0.5175358344856787,0.4824641655143213
soggy,negative,0.08061722810241158,0.1703634876615358,0.32120885406285066,0.6787911459371494
solar,positive,0.10811438430339906,0.047937817402804894,0.6928090928633204,0.3071909071366796
solid,positive,0.17554476921071716,0.11067971448652336,0.6133115062106393,0.3866884937893607
somatic,positive,0.14793287185257992,0.07772143292330232,0.6555730102268844,0.3444269897731157
sonic,positive,0.1155629878106491,0.09943625176721954,0.5375041699568168,0.46249583004318306
sophisticated,positive,0.21754518116468494,0.14508248197912418,0.5999133636928629,0.4000866363071371
sordid,negative,0.10933112723179718,0.24893020967712845,0.3051714376301523,0.6948285623698477
sore,negative,0.0720950831339483,0.16063167115824925,0.30978425043229063,0.6902157495677094
soulful,positive,0.14605118487726756,0.13858346083868003,0.5131180869071715,0.4868819130928285
soulless,negative,0.10332999428823632,0.22022002303513594,0.31936327849107515,0.6806367215089248
sour,negative,0.0718805293229525,0.16015655100374762,0.3097803558885813,0.6902196441114187
spacious,positive,0.14202163627940836,0.08597732108601272,0.622904762023915,0.377095237976085
sparing,positive,0.12398781620092775,0.11885584882337917,0.5105664015922238,0.4894335984077762
sparse,positive,0.18006881420444995,0.15086607850604256,0.5441215724628266,0.45587842753717356
spatial,positive,0.1980734104157042,0.07945714640343528,0.7136994667754163,0.2863005332245838
special,positive,0.12432575729032425,0.06002819529983368,0.6743861769360383,0.3256138230639618
specialist,positive,0.1253867000777643,0.05506343783668343,0.6948551080476909,0.3051448919523091
specific,positive,0.23465705596548742,0.1250769824440516,0.6523070683078988,0.34769293169210136
spectacular,positive,0.14438426600933624,0.114050374625486,0.5586877426906425,0.44131225730935747
spectral,positive,0.14228663188220073,0.06834558425843867,0.6755216960125214,0.3244783039874785
speculative,positive,0.167652469929326,0.15787433377212653,0.5150189416754868,0.48498105832451327
spherical,positive,0.1581796364589908,0.09884595310026001,0.6154236888639699,0.3845763111360301
spinal,positive,0.0938195012662329,0.0678591772536104,0.5802836968061819,0.41971630319381814
spiritual,positive,0.16847814185277812,0.1009334234306723,0.6253560112592816,0.3746439887407183
splendid,positive,0.16493211929677667,0.1477296049235677,0.5275097862012136,0.4724902137987864
spontaneous,positive,0.18504621350853126,0.17087158200640368,0.5199127884033166,0.4800872115966834
spotless,positive,0.07507247722486891,0.07481572778777,0.5008564697838541,0.4991435302161459
sprite,positive,0.11176805714701599,0.09361887424477443,0.5441829058432658,0.4558170941567341
squalid,negative,0.07466936310595096,0.18107697059646471,0.2919665045632115,0.7080334954367885
stable,positive,0.1244361976686094,0.08143331215489866,0.6044420942921007,0.39555790570789934
stackable,positive,0.113053641463589,0.051249188464204225,0.6880809144509142,0.3119190855490858
stagnant,negative,0.11143621054438332,0.15721687249209176,0.41479594905394634,0.5852040509460538
stale,negative,0.10691191940224551,0.21829737712755345,0.328748041778225,0.671251958221775
standard,positive,0.17863631507633246,0.07950842576005228,0.6920005981820654,0.3079994018179347
standing,positive,0.04999753601256229,0.04780751033561257,0.5111958725992188,0.48880412740078116
stark,negative,0.07635793890268855,0.13555767474105537,0.3603223829984306,0.6396776170015693
stately,positive,0.11530846275462636,0.09444870420548078,0.5497235895475094,0.45027641045249045
static,positive,0.17840056161118673,0.10270223081067778,0.6346452842896431,0.3653547157103569
statistical,positive,0.12661584971350756,0.054333093778856485,0.6997324619297968,0.3002675380702033
status,positive,0.08711605747345763,0.064521678645576,0.5745011743321772,0.4254988256678227
steady,positive,0.1053361737977965,0.08983352743451768,0.539715812099404,0.46028418790059594
stealth,positive,0.1043077030074129,0.08012192474018981,0.5655691240138543,0.4344308759861457
steel,positive,0.10474764948742289,0.07415692390465844,0.5854945320926002,0.41450546790739995
stereophonic,positive,0.08075425441029385,0.04361696968733572,0.6493001495820525,0.35069985041794755
stern,negative,0.05410913578326599,0.10011609197743832,0.35084490759982323,0.6491550924001769
stiff,negative,0.10797901971989474,0.1598310544037542,0.4031925239303747,0.5968074760696254
stigmatic,positive,0.08085126107486376,0.061925942871263746,0.5662756997634611,0.43372430023653885
stinky,negative,0.07066458689183691,0.16325990854855146,0.30208288686827395,0.697917113131726
stock,positive,0.1107481561848021,0.06402540722452059,0.6336665226961586,0.3663334773038413
stodgy,negative,0.11189249994844652,0.23153272778055628,0.3258132801960053,0.6741867198039947
stony,negative,0.07840473226012484,0.10106074377226375,0.43687919255275,0.5631208074472499
straight,negative,0.09028471953768637,0.11613932376778206,0.43737501742508794,0.562624982574912
straightforward,positive,0.21268527306585072,0.20004767378518812,0.5153096564946918,0.48469034350530815
strategic,positive,0.1386254825477214,0.0731478633882816,0.6545936266673211,0.3454063733326788
stretchy,positive,0.13326139020961655,0.12650582189546963,0.513003119715151,0.486996880284849
striking,positive,0.17866383886882173,0.15792327313610013,0.5308101008520171,0.469189899147983
stringent,positive,0.13314628550705113,0.11164307895202757,0.5439218562508631,0.45607814374913697
structural,positive,0.19948965106433414,0.0877467062149864,0.6945139290648438,0.3054860709351563
stubborn,negative,0.09913127210486443,0.26081516170587676,0.2754056237072969,0.7245943762927031
stubby,negative,0.08418417386657238,0.11140668044393244,0.43040956165019933,0.5695904383498006
studied,positive,0.11728628686198804,0.07186972791504012,0.6200505281327789,0.3799494718672211
stunning,positive,0.14983132644091793,0.13349444335897317,0.5288305633008308,0.4711694366991692
sturdy,positive,0.14941736878865594,0.1435105059163674,0.5100824526826556,0.4899175473173444
stylish,positive,0.16508069127119965,0.1619453955695236,0.504793647705547,0.4952063522944531
stylistic,positive,0.17526627913284756,0.08815833441129249,0.6653375201914439,0.33466247980855623
subconscious,positive,0.14495280747609843,0.14350600832882424,0.5025078088586702,0.4974921911413298
subject,positive,0.1603266898641082,0.134210375048816,0.5443345132522,0.4556654867478001
subjective,positive,0.20748066540812873,0.17565022773205508,0.5415398996087053,0.45846010039129476
sublime,positive,0.14778929982319655,0.13797846577333986,0.5171657465098919,0.48283425349010817
subordinate,negative,0.10228511355307571,0.13949669105155454,0.42304719215879694,0.5769528078412031
substantial,positive,0.16967070666857337,0.10874590462426728,0.6094130155549966,0.3905869844450033
subtle,positive,0.22599456768745058,0.20744631624706428,0.521396518104172,0.478603481895828
successful,positive,0.1181498648826863,0.10205914208394672,0.5365351150263752,0.46346488497362476
succinct,positive,0.167403839110792,0.1412115323697496,0.5424351946816327,0.4575648053183672
succulent,positive,0.10092543953994558,0.08770971970712123,0.5350298424895301,0.4649701575104699
sufficient,positive,0.17829622680395266,0.12666833306985742,0.5846457269583358,0.415354273041664
suitable,positive,0.18635273829372231,0.1292867190895899,0.590397473872906,0.40960252612709397
sulky,negative,0.07517329112529304,0.13941103336748273,0.35032051527055436,0.6496794847294457
sullen,negative,0.08584931355968584,0.26002432103837547,0.24821005411254043,0.7517899458874595
sumptuous,positive,0.14866959228107438,0.10576303132248888,0.5843181199621617,0.41568188003783846
super,positive,0.08929576511918731,0.08350417135024427,0.5167580899833478,0.4832419100166521
superabundant,positive,0.0957804395946803,0.056272122782060244,0.6299166426236552,0.3700833573763449
superb,positive,0.15115711044088814,0.11575485052317631,0.5663182342781525,0.4336817657218475
superlative,positive,0.12359150326591531,0.11048141628874772,0.5280042796110509,0.47199572038894916
supersonic,positive,0.09634861742650619,0.0563678499102279,0.630898678490651,0.3691013215093491
supple,positive,0.11986682753211723,0.11829970296338208,0.5032899764829987,0.49671002351700133
supreme,positive,0.08930232877823255,0.08272254623002674,0.5191245090219943,0.48087549097800564
surgical,positive,0.11514553137481617,0.06303945017481545,0.6462134483693484,0.3537865516306516
surly,negative,0.07313953726494014,0.23878399782026602,0.23447905989190937,0.7655209401080907
surrealistic,positive,0.14955679510236944,0.1477209805261071,0.5030877090835014,0.49691229091649847
survivable,positive,0.12282342703649242,0.10489814433576017,0.5393578934852643,0.46064210651473575
suspected,negative,0.03452894652434446,0.057048290400132776,0.37704726287843904,0.622952737121561
suspicious,negative,0.08296100232374301,0.24442590096432412,0.25340354635611606,0.7465964536438839
sustainable,positive,0.1592039829112084,0.06941212954100881,0.696381288280735,0.303618711719265
swimming,positive,0.06172375672315519,0.04765114675628104,0.5643319880484281,0.43566801195157184
syllabic,positive,0.11917511351684013,0.07005448205918652,0.6297910913674136,0.3702089086325864
syllogistic,positive,0.1107706696227591,0.06936253149067054,0.6149375514234434,0.3850624485765567
symbiotic,positive,0.12839182594157925,0.08637752723446696,0.5978126024169594,0.4021873975830406
symbolic,positive,0.19820099091388607,0.12512854908869034,0.6129999470889878,0.3870000529110123
symmetrical,positive,0.18136145485067498,0.1029337634551668,0.6379335394082085,0.3620664605917914
synergistic,positive,0.16103851728163157,0.07863721070645696,0.6719016507572052,0.3280983492427948
syntactic,positive,0.16453928997348793,0.07573756910155692,0.6847904147194547,0.3152095852805453
synthetic,positive,0.17689496144270456,0.08612187769371286,0.6725613539555749,0.327438646044425
systematic,positive,0.18447977120512188,0.1066949591572016,0.6335706775638268,0.3664293224361731
taboo,negative,0.10188270022192233,0.16337811085040477,0.38408500603635176,0.6159149939636481
tactical,positive,0.10640975476904514,0.06165688927445544,0.6331402365689124,0.3668597634310876
talented,positive,0.1265214954830235,0.11510364606875279,0.5236271965345627,0.47637280346543726
tan,negative,0.05966378015999983,0.06865572723881896,0.46496266522099383,0.5350373347790061
tangential,positive,0.14715475584258547,0.10372994999416849,0.5865433500690806,0.4134566499309195
tangible,positive,0.18437370651085142,0.10690023704508504,0.6329907311995594,0.3670092688004406
tardy,negative,0.05118331278454573,0.13389454476135426,0.2765501690111799,0.72344983098882
tasteful,positive,0.1664982141369861,0.16291779430722955,0.5054344958016254,0.49456550419837464
teachable,positive,0.1254466161105506,0.09554458246388114,0.5676543541995366,0.4323456458004634
technical,positive,0.1673448463521935,0.07040877225892109,0.7038582517892764,0.29614174821072353
technological,positive,0.17063727877331303,0.07415278606273067,0.697075998111292,0.30292400188870805
tectonic,positive,0.11530008787468161,0.06335422937497553,0.6453809213776662,0.3546190786223338
tedious,negative,0.13383651234997943,0.2331870606916026,0.36465372303161675,0.6353462769683832
teeny,negative,0.06545246851922595,0.11391572561505682,0.36490565585014145,0.6350943441498584
telegraphic,positive,0.06909376349413149,0.04465785650218679,0.6074090504941186,0.3925909495058813
telephonic,positive,0.07809709295813275,0.056430282893008554,0.5805293715425595,0.41947062845744054
telescopic,positive,0.11366121413009311,0.06426888145309227,0.6387970160840751,0.36120298391592476
temperate,positive,0.10206753107213877,0.08020507287765655,0.5599718710347276,0.4400281289652723
temporary,positive,0.11375986335707979,0.08245849959721983,0.5797615556683403,0.4202384443316597
ten,negative,0.05233185262391138,0.054680143814406654,0.4890279068298252,0.5109720931701748
tender,positive,0.07762889246679837,0.0765259114223989,0.5035775111010885,0.4964224888989114
tentative,positive,0.09833012663937703,0.07685995961091657,0.5612767750961265,0.4387232249038736
tenuous,negative,0.12324179784686647,0.16869920445398565,0.4221462448767744,0.5778537551232256
terminal,positive,0.10755276229648238,0.06402283520778505,0.6268534911778892,0.37314650882211076
terrible,negative,0.10055814925073055,0.24768849048951222,0.2887555478661241,0.7112444521338759
territorial,positive,0.09848103204265533,0.0703857577899275,0.583187683855961,0.41681231614403896
testy,negative,0.07101893125188351,0.20527451898878032,0.2570416750379818,0.7429583249620182
textual,positive,0.1494669650610737,0.08055762905239948,0.6497868875157772,0.35021311248422277
textural,positive,0.183807023795001,0.09626384389118416,0.6562875507671643,0.34371244923283567
theatrical,positive,0.10181346434028819,0.06645873121690077,0.605052213190419,0.39494778680958087
thematic,positive,0.18242403246108,0.0719332572552755,0.7171960067057983,0.2828039932942016
theological,positive,0.11396183959443554,0.05982065715382945,0.6557728294093768,0.3442271705906233
theoretical,positive,0.1834192586445579,0.0813725535056616,0.6926923349899581,0.30730766501004186
therapeutic,positive,0.17117089013073017,0.08423362546200519,0.6701952380657082,0.32980476193429176
thermal,positive,0.15508813167544006,0.08369763300923672,0.649486504692766,0.3505134953072339
third,negative,0.053786284848129945,0.05710133044502592,0.4850522279330658,0.5149477720669343
thorny,negative,0.0863782899186178,0.1309328103242339,0.39748678195493675,0.6025132180450632
thorough,positive,0.1637718284801972,0.10667407801559387,0.6055622383130653,0.3944377616869348
threatened,negative,0.053359573805609795,0.06363540793100965,0.4560842953566464,0.5439157046433536
tight,negative,0.13222025638466056,0.1448326289263557,0.4772383302784654,0.5227616697215347
timeless,positive,0.15239325221185235,0.10410521577168855,0.5941292882171568,0.4058707117828431
timely,positive,0.13815245100139423,0.09733154322816735,0.5866744848344823,0.4133255151655178
tireless,positive,0.1086471171540864,0.09345253230018997,0.5375918139762387,0.46240818602376127
toneless,negative,0.06787092977906489,0.07701952589365343,0.46842926584738753,0.5315707341526125
topical,positive,0.14804690800881215,0.09265559807367789,0.615061764076838,0.384938235923162
topographical,positive,0.11631980629766638,0.055868309961278145,0.6755391070237345,0.3244608929762654
torpid,negative,0.0910641851690805,0.19416342540743817,0.31926847819892423,0.6807315218010758
tough,negative,0.10484097276544634,0.22032624997267125,0.3224217123811489,0.6775782876188511
toxic,negative,0.12182371307510854,0.14629142533475234,0.4543708863200394,0.5456291136799605
traditional,positive,0.18640033729375613,0.09150203241526152,0.670740366442106,0.32925963355789395
trainable,positive,0.09755362413295016,0.08081664294796068,0.5469163988452105,0.45308360115478946
training,positive,0.11465344289826433,0.05261144357532061,0.6854603217416514,0.31453967825834855
traitorous,negative,0.05700470132894285,0.17363920874571812,0.24715459129395637,0.7528454087060437
tranquil,positive,0.146563250071613,0.14096903951224538,0.5097279692786227,0.49027203072137737
transcendent,positive,0.16383078926583952,0.12083407806950079,0.5755216328569409,0.4244783671430591
transcendental,positive,0.1612273600093024,0.09523866388470616,0.6286499769495156,0.37135002305048437
transformative,positive,0.18725706668752032,0.10373634297071521,0.6435096482337833,0.35649035176621685
transient,positive,0.15729334110359067,0.11577252978163038,0.5760270977609884,0.4239729022390116
transitional,positive,0.11371755233194411,0.06426619714321809,0.6389209838947318,0.36107901610526805
transitory,positive,0.1668702660238733,0.15699927048942078,0.515239154075313,0.4847608459246871
translucent,positive,0.15629262809207467,0.11918230599322177,0.5673569851683171,0.4326430148316829
transparent,positive,0.19433835046352438,0.12189722492328009,0.6145366479587847,0.3854633520412153
treacherous,negative,0.09230997980228776,0.23701457305028578,0.2803009341475111,0.7196990658524889
treasonous,negative,0.08102126298029048,0.20050177090760807,0.2877962128404486,0.7122037871595513
tremendous,positive,0.13022843039601897,0.10392859834174349,0.5561585364232847,0.4438414635767154
tribal,positive,0.09780154576071808,0.07336910542639186,0.5713686609383131,0.4286313390616869
tricky,negative,0.10461690262419361,0.18453119911127047,0.3618107882994354,0.6381892117005646
trim,positive,0.12448269583902168,0.0810250804213475,0.6057322895718927,0.3942677104281073
tropical,positive,0.09405747700698781,0.07544101954140284,0.5549162908364502,0.44508370916354967
truculent,negative,0.08253534581533283,0.20857032293186462,0.2835236640032879,0.7164763359967121
typical,positive,0.21253870447525816,0.14798613033142188,0.589525835548126,0.41047416445187396
tyrannical,negative,0.08065553061701376,0.22845442241683925,0.2609282872498789,0.7390717127501211
ubiquitous,positive,0.1699063764155662,0.12250008158132629,0.5810623252971104,0.4189376747028896
ugly,negative,0.09654598773241788,0.2521109556314682,0.27690826059831203,0.7230917394016879
ultimate,positive,0.12298250248524915,0.10540134358247204,0.5384903731272742,0.46150962687272573
ultrasonic,positive,0.14032856857176787,0.07690007669467147,0.6459947692425622,0.35400523075743784
ultraviolet,positive,0.1101537084022059,0.07147968573584915,0.6064617628544715,0.3935382371455285
unable,negative,0.07640500801111634,0.14562386899099997,0.34412194054554474,0.6558780594544552
unacceptable,negative,0.13329964457711932,0.24379535480266032,0.35349088371991555,0.6465091162800845
unaccompanied,positive,0.06473115186113203,0.05923436432616789,0.5221706314143807,0.4778293685856193
unaccountable,negative,0.10149965401219245,0.2229188231112357,0.31286644001345193,0.6871335599865481
unadorned,positive,0.15927525578698098,0.14183459324368203,0.5289606311441558,0.4710393688558442
unaffordable,negative,0.10687616677036914,0.16232475111889902,0.3970126387694231,0.602987361230577
unalienable,positive,0.07853072918531318,0.07411355665332237,0.5144688433888063,0.48553115661119367
unaltered,positive,0.12791538267632252,0.10554037708013375,0.5479212969933375,0.45207870300666253
unambiguous,positive,0.19037904764299152,0.14323759757023843,0.5706521253497749,0.42934787465022495
unappealing,negative,0.13570529038930446,0.2792232948383539,0.3270569809376888,0.6729430190623111
unappetizing,negative,0.10865406647286191,0.20006981147319833,0.35194578143983335,0.6480542185601665
unappreciative,negative,0.06970307044966702,0.20940312134176733,0.24973673999233065,0.7502632600076693
unassisted,positive,0.06969975614986833,0.06909154258461755,0.5021911084152845,0.49780889158471564
unattractive,negative,0.13520647296047889,0.2879363111531702,0.3195291944861919,0.6804708055138081
unavailing,negative,0.07256005909308744,0.14109836213336838,0.33960776587495833,0.6603922341250417
unbalanced,negative,0.1593763545556929,0.23512393938588422,0.4039955280218257,0.5960044719781742
unbearable,negative,0.10133035753386896,0.21786313369726906,0.31745746801739283,0.6825425319826071
unbecoming,negative,0.08092781347666048,0.19530502852239304,0.29296955746101244,0.7070304425389876
unbiased,positive,0.1558621819610502,0.13345879721635406,0.5387171798056146,0.46128282019438527
unbounded,positive,0.15022548300570068,0.12249253259455373,0.5508454682579486,0.44915453174205133
unchangeable,positive,0.14197841042982964,0.1361969254009625,0.5103918002140634,0.4896081997859367
unchanging,positive,0.15862664207609714,0.14277384887845368,0.5262985523803178,0.4737014476196823
uncharitable,negative,0.10016924156406168,0.22507382753186875,0.3079827091857775,0.6920172908142225
uncivil,negative,0.07297652914078727,0.16830816338798474,0.3024498917687668,0.6975501082312332
uncivilized,negative,0.098028561370919,0.2324426434818673,0.2966326866953125,0.7033673133046875
unclassified,negative,0.09344679923726644,0.093868463797784,0.49887445221044624,0.5011255477895538
unclean,negative,0.09686718554575778,0.20657760542652387,0.31922507298735003,0.68077492701265
uncommitted,negative,0.0717222370212073,0.09061723108442189,0.4418040656295602,0.5581959343704398
uncommunicative,negative,0.0854566501349245,0.22961817554927477,0.2712265251574813,0.7287734748425188
uncomprehending,negative,0.07967505904198742,0.18128855327018753,0.3053109908161333,0.6946890091838667
unconfirmed,negative,0.06122527554981671,0.08626550720838959,0.4151125541871204,0.5848874458128797
unconscionable,negative,0.10223314801820708,0.21621055584831336,0.3210399413676565,0.6789600586323435
unconstitutional,negative,0.08806383437317003,0.15337516547105723,0.3647456890974013,0.6352543109025988
unconstrained,positive,0.16188384890646706,0.1448526681367804,0.5277619061040675,0.4722380938959326
unconvinced,negative,0.07732095662580318,0.16476753437121913,0.3193912949242772,0.6806087050757228
unconvincing,negative,0.131995084247847,0.2653191505744762,0.3322183618889832,0.6677816381110169
uncooperative,negative,0.08450408780942245,0.2663806016938717,0.24083150487142907,0.759168495128571
uncoordinated,negative,0.1206521572555125,0.20007153407081227,0.37618723068622106,0.6238127693137789
uncouth,negative,0.1103550385944637,0.28996839580351796,0.27566469787215653,0.7243353021278434
uncritical,negative,0.14766178492518633,0.2218062294457239,0.3996605367222618,0.6003394632777381
undeclared,negative,0.06150871436279893,0.09786456339757352,0.3859412018574474,0.6140587981425527
undefeated,positive,0.061828920905210194,0.061605640984548224,0.5009044465230953,0.4990955534769047
undemocratic,negative,0.1274891886833878,0.22568940444291322,0.3609765460439333,0.6390234539560666
undependable,negative,0.07057729807607666,0.212266481972704,0.24952748850939746,0.7504725114906027
underdeveloped,negative,0.1304197217385393,0.16035423595890008,0.44852614302634913,0.5514738569736508
underhanded,negative,0.07872678396640156,0.19298042487440495,0.2897486021893797,0.7102513978106203
underprivileged,positive,0.09499927400426375,0.06597424507184281,0.5901546698457223,0.40984533015427765
understanding,positive,0.17650658695549032,0.08926168505061932,0.6641371658970363,0.33586283410296364
undesirable,negative,0.1706005526032998,0.24421094463691115,0.4112724785555007,0.5887275214444994
undifferentiated,positive,0.15408422243147785,0.13390680135107377,0.5350313367677028,0.46496866323229735
undignified,negative,0.10438320217822135,0.2846725125527596,0.2682988534184592,0.7317011465815408
undiminished,positive,0.1018004329484762,0.10046325244459248,0.5033055377718574,0.4966944622281427
